"No.","Time","Source","Destination","Protocol","Length","Info"
"2225","13.531183","172.16.238.2","172.16.238.10","SSHv2","184","Server: Encrypted packet (len=112)"
"2226","13.539028","172.16.238.2","172.16.238.10","SSHv2","168","Server: Encrypted packet (len=96)"
"2227","13.539212","172.16.238.10","172.16.238.2","TCP","72","47078  >  22 [ACK] Seq=5289 Ack=12203 Win=64128 Len=0 TSval=3646813949 TSecr=2655176153"
"2228","13.539389","172.16.238.2","172.16.238.10","SSHv2","120","Server: Encrypted packet (len=48)"
"2229","13.539712","172.16.238.2","172.16.238.10","SSHv2","200","Server: Encrypted packet (len=128)"
"2230","13.541303","172.16.238.10","172.16.238.2","TCP","72","47078  >  22 [ACK] Seq=5289 Ack=12379 Win=64128 Len=0 TSval=3646813951 TSecr=2655176161"
"2231","13.541552","172.16.238.10","172.16.238.2","SSHv2","120","Client: Encrypted packet (len=48)"
"2232","13.581765","172.16.238.2","172.16.238.10","TCP","72","22  >  47078 [ACK] Seq=12379 Ack=5337 Win=64128 Len=0 TSval=2655176204 TSecr=3646813952"
"2233","13.581794","172.16.238.10","172.16.238.2","SSHv2","200","Client: Encrypted packet (len=128)"
"2234","13.582009","172.16.238.2","172.16.238.10","TCP","72","22  >  47078 [ACK] Seq=12379 Ack=5465 Win=64128 Len=0 TSval=2655176204 TSecr=3646813992"
"2235","13.582188","172.16.238.2","172.16.238.10","SSHv2","136","Server: Encrypted packet (len=64)"
"2236","13.583208","172.16.238.10","172.16.238.2","SSHv2","232","Client: Encrypted packet (len=160)"
"2237","13.584422","172.16.238.2","172.16.238.10","SSHv2","184","Server: Encrypted packet (len=112)"
"2238","13.595164","172.16.238.2","172.16.238.10","SSHv2","248","Server: Encrypted packet (len=176)"
"2239","13.595582","172.16.238.10","172.16.238.2","TCP","72","47078  >  22 [ACK] Seq=5625 Ack=12731 Win=64128 Len=0 TSval=3646814006 TSecr=2655176206"
"2240","13.595875","172.16.238.2","172.16.238.10","SSHv2","168","Server: Encrypted packet (len=96)"
"2241","13.596618","172.16.238.10","172.16.238.2","SSHv2","120","Client: Encrypted packet (len=48)"
"2242","13.638741","172.16.238.2","172.16.238.10","TCP","72","22  >  47078 [ACK] Seq=12827 Ack=5673 Win=64128 Len=0 TSval=2655176261 TSecr=3646814007"
"2243","13.638770","172.16.238.10","172.16.238.2","SSHv2","200","Client: Encrypted packet (len=128)"
"2244","13.638890","172.16.238.2","172.16.238.10","TCP","72","22  >  47078 [ACK] Seq=12827 Ack=5801 Win=64128 Len=0 TSval=2655176261 TSecr=3646814049"
"2245","13.639025","172.16.238.2","172.16.238.10","SSHv2","136","Server: Encrypted packet (len=64)"
"2246","13.639783","172.16.238.10","172.16.238.2","SSHv2","216","Client: Encrypted packet (len=144)"
"2247","13.640942","172.16.238.2","172.16.238.10","SSHv2","184","Server: Encrypted packet (len=112)"
"2248","13.676091","172.16.238.2","172.16.238.10","SSHv2","2120","Server: Encrypted packet (len=2048)"
"2249","13.676135","172.16.238.10","172.16.238.2","TCP","72","47078  >  22 [ACK] Seq=5945 Ack=15051 Win=64128 Len=0 TSval=3646814086 TSecr=2655176263"
"2250","13.686082","172.16.238.2","172.16.238.10","SSHv2","520","Server: Encrypted packet (len=448)"
"2251","13.702102","172.16.238.2","172.16.238.10","SSHv2","1272","Server: Encrypted packet (len=1200)"
"2252","13.702144","172.16.238.10","172.16.238.2","TCP","72","47078  >  22 [ACK] Seq=5945 Ack=16699 Win=64128 Len=0 TSval=3646814112 TSecr=2655176308"
"2253","13.711816","172.16.238.2","172.16.238.10","SSHv2","216","Server: Encrypted packet (len=144)"
"2254","13.733284","172.16.238.2","172.16.238.10","SSHv2","712","Server: Encrypted packet (len=640)"
"2255","13.733608","172.16.238.10","172.16.238.2","TCP","72","47078  >  22 [ACK] Seq=5945 Ack=17483 Win=64128 Len=0 TSval=3646814144 TSecr=2655176334"
"2256","13.738802","172.16.238.2","172.16.238.10","SSHv2","200","Server: Encrypted packet (len=128)"
"2257","13.759027","172.16.238.2","172.16.238.10","SSHv2","536","Server: Encrypted packet (len=464)"
"2258","13.759209","172.16.238.10","172.16.238.2","TCP","72","47078  >  22 [ACK] Seq=5945 Ack=18075 Win=64128 Len=0 TSval=3646814169 TSecr=2655176361"
"2259","13.800685","172.16.238.2","172.16.238.10","SSHv2","184","Server: Encrypted packet (len=112)"
"2260","13.801730","172.16.238.2","172.16.238.10","SSHv2","232","Server: Encrypted packet (len=160)"
"2261","13.801962","172.16.238.2","172.16.238.10","SSHv2","168","Server: Encrypted packet (len=96)"
"2262","13.802472","172.16.238.10","172.16.238.2","TCP","72","47078  >  22 [ACK] Seq=5945 Ack=18443 Win=64128 Len=0 TSval=3646814212 TSecr=2655176423"
"2263","13.802692","172.16.238.10","172.16.238.2","SSHv2","120","Client: Encrypted packet (len=48)"
"2264","13.843356","172.16.238.2","172.16.238.10","TCP","72","22  >  47078 [ACK] Seq=18443 Ack=5993 Win=64128 Len=0 TSval=2655176465 TSecr=3646814213"
"2265","13.843391","172.16.238.10","172.16.238.2","SSHv2","200","Client: Encrypted packet (len=128)"
"2266","13.843571","172.16.238.2","172.16.238.10","TCP","72","22  >  47078 [ACK] Seq=18443 Ack=6121 Win=64128 Len=0 TSval=2655176466 TSecr=3646814253"
"2267","13.843886","172.16.238.2","172.16.238.10","SSHv2","136","Server: Encrypted packet (len=64)"
"2268","13.844603","172.16.238.10","172.16.238.2","SSHv2","184","Client: Encrypted packet (len=112)"
"2269","13.846195","172.16.238.2","172.16.238.10","SSHv2","184","Server: Encrypted packet (len=112)"
"2270","13.853346","172.16.238.2","172.16.238.10","SSHv2","216","Server: Encrypted packet (len=144)"
"2271","13.853573","172.16.238.2","172.16.238.10","SSHv2","152","Server: Encrypted packet (len=80)"
"2272","13.853647","172.16.238.2","172.16.238.10","SSHv2","168","Server: Encrypted packet (len=96)"
"2273","13.854568","172.16.238.10","172.16.238.2","SSHv2","120","Client: Encrypted packet (len=48)"
"2274","13.882926","fe80::c421:7aff:fe1e:a51a","ff02::2","ICMPv6","76","Router Solicitation from 32:75:2a:92:8d:d6"
"2275","13.895082","172.16.238.2","172.16.238.10","TCP","72","22  >  47078 [ACK] Seq=18939 Ack=6281 Win=64128 Len=0 TSval=2655176517 TSecr=3646814265"
"2276","13.895122","172.16.238.10","172.16.238.2","SSHv2","200","Client: Encrypted packet (len=128)"
"2277","13.895359","172.16.238.2","172.16.238.10","TCP","72","22  >  47078 [ACK] Seq=18939 Ack=6409 Win=64128 Len=0 TSval=2655176517 TSecr=3646814305"
"2278","13.895550","172.16.238.2","172.16.238.10","SSHv2","136","Server: Encrypted packet (len=64)"
"2279","13.896390","172.16.238.10","172.16.238.2","SSHv2","248","Client: Encrypted packet (len=176)"
"2280","13.897635","172.16.238.2","172.16.238.10","SSHv2","184","Server: Encrypted packet (len=112)"
"2281","13.914367","172.16.238.2","172.16.238.10","SSHv2","232","Server: Encrypted packet (len=160)"
"2282","13.914510","172.16.238.2","172.16.238.10","SSHv2","168","Server: Encrypted packet (len=96)"
"2283","13.915587","172.16.238.10","172.16.238.2","SSHv2","120","Client: Encrypted packet (len=48)"
"2284","13.956039","172.16.238.2","172.16.238.10","TCP","72","22  >  47078 [ACK] Seq=19371 Ack=6633 Win=64128 Len=0 TSval=2655176578 TSecr=3646814326"
"2285","13.956070","172.16.238.10","172.16.238.2","SSHv2","200","Client: Encrypted packet (len=128)"
"2286","13.956226","172.16.238.2","172.16.238.10","TCP","72","22  >  47078 [ACK] Seq=19371 Ack=6761 Win=64128 Len=0 TSval=2655176578 TSecr=3646814366"
"2287","13.956376","172.16.238.2","172.16.238.10","SSHv2","136","Server: Encrypted packet (len=64)"
"2288","13.957209","172.16.238.10","172.16.238.2","SSHv2","248","Client: Encrypted packet (len=176)"
"2289","13.958553","172.16.238.2","172.16.238.10","SSHv2","184","Server: Encrypted packet (len=112)"
"2290","13.969246","172.16.238.2","172.16.238.10","SSHv2","152","Server: Encrypted packet (len=80)"
"2291","13.969490","172.16.238.2","172.16.238.10","SSHv2","248","Server: Encrypted packet (len=176)"
"2292","13.970430","172.16.238.10","172.16.238.2","SSHv2","120","Client: Encrypted packet (len=48)"
"2293","14.011782","172.16.238.2","172.16.238.10","TCP","72","22  >  47078 [ACK] Seq=19803 Ack=6985 Win=64128 Len=0 TSval=2655176634 TSecr=3646814380"
"2294","14.011813","172.16.238.10","172.16.238.2","SSHv2","200","Client: Encrypted packet (len=128)"
"2295","14.011939","172.16.238.2","172.16.238.10","TCP","72","22  >  47078 [ACK] Seq=19803 Ack=7113 Win=64128 Len=0 TSval=2655176634 TSecr=3646814422"
"2296","14.012087","172.16.238.2","172.16.238.10","SSHv2","136","Server: Encrypted packet (len=64)"
"2297","14.012795","172.16.238.10","172.16.238.2","SSHv2","248","Client: Encrypted packet (len=176)"
"2298","14.014063","172.16.238.2","172.16.238.10","SSHv2","184","Server: Encrypted packet (len=112)"
"2299","14.054642","172.16.238.10","172.16.238.2","TCP","72","47078  >  22 [ACK] Seq=7289 Ack=19979 Win=64128 Len=0 TSval=3646814465 TSecr=2655176636"
"2300","15.025101","172.16.238.2","172.16.238.10","SSHv2","232","Server: Encrypted packet (len=160)"
"2301","15.025135","172.16.238.10","172.16.238.2","TCP","72","47078  >  22 [ACK] Seq=7289 Ack=20139 Win=64128 Len=0 TSval=3646815435 TSecr=2655177647"
"2302","15.025260","172.16.238.2","172.16.238.10","SSHv2","168","Server: Encrypted packet (len=96)"
"2303","15.025274","172.16.238.10","172.16.238.2","TCP","72","47078  >  22 [ACK] Seq=7289 Ack=20235 Win=64128 Len=0 TSval=3646815435 TSecr=2655177647"
"2304","15.026241","172.16.238.10","172.16.238.2","SSHv2","120","Client: Encrypted packet (len=48)"
"2305","15.067204","172.16.238.2","172.16.238.10","TCP","72","22  >  47078 [ACK] Seq=20235 Ack=7337 Win=64128 Len=0 TSval=2655177689 TSecr=3646815436"
"2306","15.067237","172.16.238.10","172.16.238.2","SSHv2","200","Client: Encrypted packet (len=128)"
"2307","15.067305","172.16.238.2","172.16.238.10","TCP","72","22  >  47078 [ACK] Seq=20235 Ack=7465 Win=64128 Len=0 TSval=2655177689 TSecr=3646815477"
"2308","15.067553","172.16.238.2","172.16.238.10","SSHv2","136","Server: Encrypted packet (len=64)"
"2309","15.068470","172.16.238.10","172.16.238.2","SSHv2","248","Client: Encrypted packet (len=176)"
"2310","15.069541","172.16.238.2","172.16.238.10","SSHv2","184","Server: Encrypted packet (len=112)"
"2311","15.110028","172.16.238.10","172.16.238.2","TCP","72","47078  >  22 [ACK] Seq=7641 Ack=20411 Win=64128 Len=0 TSval=3646815520 TSecr=2655177692"
"2312","15.118080","fe80::c421:7aff:fe1e:a51a","ff02::fb","MDNS","227","Standard query 0x0000 PTR _ipps._tcp.local, ""QM"" question PTR _pgpkey-hkp._tcp.local, ""QM"" question PTR _ftp._tcp.local, ""QM"" question PTR _webdav._tcp.local, ""QM"" question PTR _webdavs._tcp.local, ""QM"" question PTR _sftp-ssh._tcp.local, ""QM"" question PTR _smb._tcp.local, ""QM"" question PTR _afpovertcp._tcp.local, ""QM"" question PTR _nfs._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question"
"2313","15.261222","172.16.238.1","224.0.0.251","MDNS","207","Standard query 0x0000 PTR _ipps._tcp.local, ""QM"" question PTR _pgpkey-hkp._tcp.local, ""QM"" question PTR _ftp._tcp.local, ""QM"" question PTR _webdav._tcp.local, ""QM"" question PTR _webdavs._tcp.local, ""QM"" question PTR _sftp-ssh._tcp.local, ""QM"" question PTR _smb._tcp.local, ""QM"" question PTR _afpovertcp._tcp.local, ""QM"" question PTR _nfs._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question"
"2314","16.079210","172.16.238.2","172.16.238.10","SSHv2","232","Server: Encrypted packet (len=160)"
"2315","16.079263","172.16.238.10","172.16.238.2","TCP","72","47078  >  22 [ACK] Seq=7641 Ack=20571 Win=64128 Len=0 TSval=3646816489 TSecr=2655178701"
"2316","16.079418","172.16.238.2","172.16.238.10","SSHv2","168","Server: Encrypted packet (len=96)"
"2317","16.079435","172.16.238.10","172.16.238.2","TCP","72","47078  >  22 [ACK] Seq=7641 Ack=20667 Win=64128 Len=0 TSval=3646816489 TSecr=2655178701"
"2318","16.080387","172.16.238.10","172.16.238.2","SSHv2","120","Client: Encrypted packet (len=48)"
"2319","16.121044","172.16.238.2","172.16.238.10","TCP","72","22  >  47078 [ACK] Seq=20667 Ack=7689 Win=64128 Len=0 TSval=2655178743 TSecr=3646816490"
"2320","16.121080","172.16.238.10","172.16.238.2","SSHv2","200","Client: Encrypted packet (len=128)"
"2321","16.121154","172.16.238.2","172.16.238.10","TCP","72","22  >  47078 [ACK] Seq=20667 Ack=7817 Win=64128 Len=0 TSval=2655178743 TSecr=3646816531"
"2322","16.121428","172.16.238.2","172.16.238.10","SSHv2","136","Server: Encrypted packet (len=64)"
"2323","16.122312","172.16.238.10","172.16.238.2","SSHv2","248","Client: Encrypted packet (len=176)"
"2324","16.123558","172.16.238.2","172.16.238.10","SSHv2","184","Server: Encrypted packet (len=112)"
"2325","16.164519","172.16.238.10","172.16.238.2","TCP","72","47078  >  22 [ACK] Seq=7993 Ack=20843 Win=64128 Len=0 TSval=3646816575 TSecr=2655178746"
"2326","17.133465","172.16.238.2","172.16.238.10","SSHv2","232","Server: Encrypted packet (len=160)"
"2327","17.133505","172.16.238.10","172.16.238.2","TCP","72","47078  >  22 [ACK] Seq=7993 Ack=21003 Win=64128 Len=0 TSval=3646817543 TSecr=2655179755"
"2328","17.133718","172.16.238.2","172.16.238.10","SSHv2","168","Server: Encrypted packet (len=96)"
"2329","17.133734","172.16.238.10","172.16.238.2","TCP","72","47078  >  22 [ACK] Seq=7993 Ack=21099 Win=64128 Len=0 TSval=3646817544 TSecr=2655179756"
"2330","17.134843","172.16.238.10","172.16.238.2","SSHv2","120","Client: Encrypted packet (len=48)"
"2331","17.175837","172.16.238.2","172.16.238.10","TCP","72","22  >  47078 [ACK] Seq=21099 Ack=8041 Win=64128 Len=0 TSval=2655179798 TSecr=3646817545"
"2332","17.175873","172.16.238.10","172.16.238.2","SSHv2","200","Client: Encrypted packet (len=128)"
"2333","17.175956","172.16.238.2","172.16.238.10","TCP","72","22  >  47078 [ACK] Seq=21099 Ack=8169 Win=64128 Len=0 TSval=2655179798 TSecr=3646817586"
"2334","17.176176","172.16.238.2","172.16.238.10","SSHv2","136","Server: Encrypted packet (len=64)"
"2335","17.176785","172.16.238.10","172.16.238.2","SSHv2","248","Client: Encrypted packet (len=176)"
"2336","17.177984","172.16.238.2","172.16.238.10","SSHv2","184","Server: Encrypted packet (len=112)"
"2337","17.218651","172.16.238.10","172.16.238.2","TCP","72","47078  >  22 [ACK] Seq=8345 Ack=21275 Win=64128 Len=0 TSval=3646817629 TSecr=2655179800"
"2338","18.189330","172.16.238.2","172.16.238.10","SSHv2","232","Server: Encrypted packet (len=160)"
"2339","18.189368","172.16.238.10","172.16.238.2","TCP","72","47078  >  22 [ACK] Seq=8345 Ack=21435 Win=64128 Len=0 TSval=3646818599 TSecr=2655180811"
"2340","18.189497","172.16.238.2","172.16.238.10","SSHv2","168","Server: Encrypted packet (len=96)"
"2341","18.189512","172.16.238.10","172.16.238.2","TCP","72","47078  >  22 [ACK] Seq=8345 Ack=21531 Win=64128 Len=0 TSval=3646818600 TSecr=2655180811"
"2342","18.190492","172.16.238.10","172.16.238.2","SSHv2","120","Client: Encrypted packet (len=48)"
"2343","18.231121","172.16.238.2","172.16.238.10","TCP","72","22  >  47078 [ACK] Seq=21531 Ack=8393 Win=64128 Len=0 TSval=2655180853 TSecr=3646818600"
"2344","18.231157","172.16.238.10","172.16.238.2","SSHv2","200","Client: Encrypted packet (len=128)"
"2345","18.231242","172.16.238.2","172.16.238.10","TCP","72","22  >  47078 [ACK] Seq=21531 Ack=8521 Win=64128 Len=0 TSval=2655180853 TSecr=3646818641"
"2346","18.231633","172.16.238.2","172.16.238.10","SSHv2","136","Server: Encrypted packet (len=64)"
"2347","18.232207","172.16.238.10","172.16.238.2","SSHv2","248","Client: Encrypted packet (len=176)"
"2348","18.233438","172.16.238.2","172.16.238.10","SSHv2","184","Server: Encrypted packet (len=112)"
"2349","18.274783","172.16.238.10","172.16.238.2","TCP","72","47078  >  22 [ACK] Seq=8697 Ack=21707 Win=64128 Len=0 TSval=3646818685 TSecr=2655180855"
"2350","19.244120","172.16.238.2","172.16.238.10","SSHv2","232","Server: Encrypted packet (len=160)"
"2351","19.244178","172.16.238.10","172.16.238.2","TCP","72","47078  >  22 [ACK] Seq=8697 Ack=21867 Win=64128 Len=0 TSval=3646819654 TSecr=2655181866"
"2352","19.244365","172.16.238.2","172.16.238.10","SSHv2","168","Server: Encrypted packet (len=96)"
"2353","19.244386","172.16.238.10","172.16.238.2","TCP","72","47078  >  22 [ACK] Seq=8697 Ack=21963 Win=64128 Len=0 TSval=3646819654 TSecr=2655181866"
"2354","19.245336","172.16.238.10","172.16.238.2","SSHv2","120","Client: Encrypted packet (len=48)"
"2355","19.286071","172.16.238.2","172.16.238.10","TCP","72","22  >  47078 [ACK] Seq=21963 Ack=8745 Win=64128 Len=0 TSval=2655181908 TSecr=3646819655"
"2356","19.286110","172.16.238.10","172.16.238.2","SSHv2","200","Client: Encrypted packet (len=128)"
"2357","19.286201","172.16.238.2","172.16.238.10","TCP","72","22  >  47078 [ACK] Seq=21963 Ack=8873 Win=64128 Len=0 TSval=2655181908 TSecr=3646819696"
"2358","19.286479","172.16.238.2","172.16.238.10","SSHv2","136","Server: Encrypted packet (len=64)"
"2359","19.287244","172.16.238.10","172.16.238.2","SSHv2","248","Client: Encrypted packet (len=176)"
"2360","19.288459","172.16.238.2","172.16.238.10","SSHv2","184","Server: Encrypted packet (len=112)"
"2361","19.329070","172.16.238.10","172.16.238.2","TCP","72","47078  >  22 [ACK] Seq=9049 Ack=22139 Win=64128 Len=0 TSval=3646819739 TSecr=2655181910"
"2362","20.298930","172.16.238.2","172.16.238.10","SSHv2","232","Server: Encrypted packet (len=160)"
"2363","20.298971","172.16.238.10","172.16.238.2","TCP","72","47078  >  22 [ACK] Seq=9049 Ack=22299 Win=64128 Len=0 TSval=3646820709 TSecr=2655182921"
"2364","20.299103","172.16.238.2","172.16.238.10","SSHv2","168","Server: Encrypted packet (len=96)"
"2365","20.299117","172.16.238.10","172.16.238.2","TCP","72","47078  >  22 [ACK] Seq=9049 Ack=22395 Win=64128 Len=0 TSval=3646820709 TSecr=2655182921"
"2366","20.299997","172.16.238.10","172.16.238.2","SSHv2","120","Client: Encrypted packet (len=48)"
"2367","20.340923","172.16.238.2","172.16.238.10","TCP","72","22  >  47078 [ACK] Seq=22395 Ack=9097 Win=64128 Len=0 TSval=2655182963 TSecr=3646820710"
"2368","20.340967","172.16.238.10","172.16.238.2","SSHv2","200","Client: Encrypted packet (len=128)"
"2369","20.341044","172.16.238.2","172.16.238.10","TCP","72","22  >  47078 [ACK] Seq=22395 Ack=9225 Win=64128 Len=0 TSval=2655182963 TSecr=3646820751"
"2370","20.341400","172.16.238.2","172.16.238.10","SSHv2","136","Server: Encrypted packet (len=64)"
"2371","20.342123","172.16.238.10","172.16.238.2","SSHv2","248","Client: Encrypted packet (len=176)"
"2372","20.343233","172.16.238.2","172.16.238.10","SSHv2","184","Server: Encrypted packet (len=112)"
"2373","20.383739","172.16.238.10","172.16.238.2","TCP","72","47078  >  22 [ACK] Seq=9401 Ack=22571 Win=64128 Len=0 TSval=3646820794 TSecr=2655182965"
"2374","21.352769","172.16.238.2","172.16.238.10","SSHv2","232","Server: Encrypted packet (len=160)"
"2375","21.352812","172.16.238.10","172.16.238.2","TCP","72","47078  >  22 [ACK] Seq=9401 Ack=22731 Win=64128 Len=0 TSval=3646821763 TSecr=2655183975"
"2376","21.352938","172.16.238.2","172.16.238.10","SSHv2","168","Server: Encrypted packet (len=96)"
"2377","21.352952","172.16.238.10","172.16.238.2","TCP","72","47078  >  22 [ACK] Seq=9401 Ack=22827 Win=64128 Len=0 TSval=3646821763 TSecr=2655183975"
"2378","21.354143","172.16.238.10","172.16.238.2","SSHv2","120","Client: Encrypted packet (len=48)"
"2379","21.395149","172.16.238.2","172.16.238.10","TCP","72","22  >  47078 [ACK] Seq=22827 Ack=9449 Win=64128 Len=0 TSval=2655184017 TSecr=3646821764"
"2380","21.395183","172.16.238.10","172.16.238.2","SSHv2","200","Client: Encrypted packet (len=128)"
"2381","21.395255","172.16.238.2","172.16.238.10","TCP","72","22  >  47078 [ACK] Seq=22827 Ack=9577 Win=64128 Len=0 TSval=2655184017 TSecr=3646821805"
"2382","21.395535","172.16.238.2","172.16.238.10","SSHv2","136","Server: Encrypted packet (len=64)"
"2383","21.396316","172.16.238.10","172.16.238.2","SSHv2","248","Client: Encrypted packet (len=176)"
"2384","21.397567","172.16.238.2","172.16.238.10","SSHv2","184","Server: Encrypted packet (len=112)"
